ticker,company,year,quarter,sentiment_score,positive_count,negative_count,sentiment,filing_path
AMD,Advanced Micro Devices Inc.,2021,2,0.9776951672862454,266,3,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000107/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,3,0.8879551820728291,337,20,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000114/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,1,0.9855072463768116,274,2,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-23-000003/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,4,0.8611111111111112,335,25,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000176/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,4,0.7929155313351499,329,38,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-24-000161/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,1,0.9776119402985075,265,3,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000009/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,1,0.9283387622149837,296,11,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000031/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,1,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000054/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,1,0.9776951672862454,266,3,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000005/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,1,1.0,269,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000002/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,3,0.9924812030075187,265,1,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-23-000123/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,1,1.0,264,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000033/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,4,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000172/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,3,0.8177083333333334,349,35,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000120/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,2,1.0,267,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-24-000076/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,2,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000068/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,3,0.394919168591224,302,131,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-23-000135/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,4,0.867595818815331,268,19,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000163/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,4,0.660759493670886,328,67,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-23-000192/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,2,0.9854014598540146,272,2,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000046/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,3,1.0,264,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-24-000115/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,1,0.9562043795620438,268,6,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000026/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,2,1.0,264,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0001193125-22-156161/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,2,0.9851301115241635,267,2,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000103/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,1,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-23-000040/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,2,0.6777777777777778,604,116,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000074/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,1,0.9706959706959707,269,4,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0001193125-21-073262/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,3,0.9924812030075187,265,1,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-24-000109/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,1,0.4945054945054945,340,115,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-23-000007/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,2,0.8726114649681529,294,20,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0001193125-22-170212/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,2,0.8591549295774648,396,30,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0001193125-22-171108/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,4,1.0,266,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000176/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,4,1.0,264,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000205/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,2,0.824,342,33,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000054/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,1,0.7766233766233767,342,43,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000009/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,2,0.9850187265917603,265,2,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000112/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,2,1.0,265,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0001193125-23-151810/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,3,0.8560411311053985,361,28,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0001193125-24-202457/full-submission.txt
INTC,Intel Corporation,2024,2,0.7101449275362319,295,50,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000074/full-submission.txt
INTC,Intel Corporation,2022,1,0.9927272727272727,274,1,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-22-005658/full-submission.txt
INTC,Intel Corporation,2021,1,1.0,313,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-009142/full-submission.txt
INTC,Intel Corporation,2021,4,0.8348623853211009,300,27,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-21-000037/full-submission.txt
INTC,Intel Corporation,2022,1,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-22-032684/full-submission.txt
INTC,Intel Corporation,2022,4,0.9866220735785953,297,2,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-22-290385/full-submission.txt
INTC,Intel Corporation,2024,2,0.9924528301886792,264,1,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000086/full-submission.txt
INTC,Intel Corporation,2023,4,0.8649789029535865,442,32,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-23-000128/full-submission.txt
INTC,Intel Corporation,2021,1,0.7606837606837606,309,42,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-21-000009/full-submission.txt
INTC,Intel Corporation,2021,3,0.9923954372623575,262,1,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-218615/full-submission.txt
INTC,Intel Corporation,2021,4,0.9699248120300752,262,4,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-369552/full-submission.txt
INTC,Intel Corporation,2022,2,0.6419753086419753,399,87,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-22-000019/full-submission.txt
INTC,Intel Corporation,2021,2,0.9924528301886792,264,1,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-196285/full-submission.txt
INTC,Intel Corporation,2022,3,0.6850828729281768,305,57,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-22-000029/full-submission.txt
INTC,Intel Corporation,2022,2,1.0,269,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-22-151752/full-submission.txt
INTC,Intel Corporation,2021,3,1.0,269,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-224438/full-submission.txt
INTC,Intel Corporation,2024,3,0.6836158192090396,298,56,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000122/full-submission.txt
INTC,Intel Corporation,2023,3,1.0,267,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-23-000078/full-submission.txt
INTC,Intel Corporation,2024,4,0.6476964769647696,304,65,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000147/full-submission.txt
INTC,Intel Corporation,2022,2,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-22-178756/full-submission.txt
INTC,Intel Corporation,2024,1,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000003/full-submission.txt
INTC,Intel Corporation,2021,2,1.0,268,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-166587/full-submission.txt
INTC,Intel Corporation,2024,2,0.5294117647058824,325,100,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000068/full-submission.txt
INTC,Intel Corporation,2021,1,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-014847/full-submission.txt
INTC,Intel Corporation,2024,1,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000033/full-submission.txt
INTC,Intel Corporation,2024,2,1.0,270,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000093/full-submission.txt
INTC,Intel Corporation,2021,1,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-047794/full-submission.txt
INTC,Intel Corporation,2022,1,0.9709090909090909,271,4,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-22-043022/full-submission.txt
INTC,Intel Corporation,2022,3,0.602996254681648,428,106,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-22-226986/full-submission.txt
INTC,Intel Corporation,2021,4,0.9928057553956835,277,1,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-350395/full-submission.txt
INTC,Intel Corporation,2022,3,0.8430379746835444,364,31,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-22-213699/full-submission.txt
INTC,Intel Corporation,2021,3,0.8391959798994975,366,32,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-244840/full-submission.txt
INTC,Intel Corporation,2022,1,0.7277777777777777,311,49,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-22-000006/full-submission.txt
INTC,Intel Corporation,2024,2,0.5028901734104047,390,129,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000103/full-submission.txt
INTC,Intel Corporation,2022,4,0.7183098591549296,305,50,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-22-000037/full-submission.txt
INTC,Intel Corporation,2023,2,1.0,271,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-23-000057/full-submission.txt
INTC,Intel Corporation,2023,3,0.6731301939058172,302,59,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-23-000068/full-submission.txt
INTC,Intel Corporation,2023,4,1.0,282,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-23-000092/full-submission.txt
INTC,Intel Corporation,2023,1,0.5858585858585859,314,82,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-23-000005/full-submission.txt
INTC,Intel Corporation,2024,3,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000134/full-submission.txt
INTC,Intel Corporation,2021,1,0.9139784946236559,356,16,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-082782/full-submission.txt
INTC,Intel Corporation,2024,4,0.9927272727272727,274,1,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000169/full-submission.txt
INTC,Intel Corporation,2024,4,0.9926739926739927,272,1,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000180/full-submission.txt
INTC,Intel Corporation,2024,4,0.9709090909090909,271,4,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000173/full-submission.txt
INTC,Intel Corporation,2021,3,0.9851851851851852,268,2,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-214206/full-submission.txt
INTC,Intel Corporation,2021,4,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-293329/full-submission.txt
INTC,Intel Corporation,2022,3,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-22-218541/full-submission.txt
INTC,Intel Corporation,2023,2,0.655367231638418,293,61,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-23-000027/full-submission.txt
INTC,Intel Corporation,2022,1,0.853904282115869,368,29,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-22-045883/full-submission.txt
INTC,Intel Corporation,2024,2,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000110/full-submission.txt
INTC,Intel Corporation,2022,4,0.6410256410256411,352,77,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-22-291100/full-submission.txt
INTC,Intel Corporation,2021,1,0.9331103678929766,289,10,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-091374/full-submission.txt
INTC,Intel Corporation,2024,1,0.871866295264624,336,23,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-24-041435/full-submission.txt
INTC,Intel Corporation,2023,4,0.6892655367231638,299,55,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-23-000100/full-submission.txt
INTC,Intel Corporation,2024,1,1.0,264,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000036/full-submission.txt
INTC,Intel Corporation,2021,2,0.8054711246200608,297,32,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-21-000017/full-submission.txt
INTC,Intel Corporation,2023,4,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-23-000109/full-submission.txt
INTC,Intel Corporation,2023,1,0.8147268408551069,382,39,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-23-032608/full-submission.txt
INTC,Intel Corporation,2021,3,0.85625,297,23,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-21-000029/full-submission.txt
INTC,Intel Corporation,2024,1,0.6519337016574586,299,63,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000008/full-submission.txt
CRM,Salesforce Inc.,2022,1,0.7813333333333333,334,41,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-22-000010/full-submission.txt
CRM,Salesforce Inc.,2022,2,0.9077809798270894,331,16,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-22-000019/full-submission.txt
CRM,Salesforce Inc.,2021,3,0.872,351,24,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001193125-21-280853/full-submission.txt
CRM,Salesforce Inc.,2023,4,0.88268156424581,337,21,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-23-000046/full-submission.txt
CRM,Salesforce Inc.,2021,3,0.988795518207283,355,2,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001193125-21-213170/full-submission.txt
CRM,Salesforce Inc.,2021,4,0.9931506849315068,291,1,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001193125-21-343775/full-submission.txt
CRM,Salesforce Inc.,2021,3,1.0,281,0,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001193125-21-218021/full-submission.txt
CRM,Salesforce Inc.,2024,4,0.9036144578313253,316,16,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-24-000033/full-submission.txt
CRM,Salesforce Inc.,2021,2,1.0,276,0,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-21-000024/full-submission.txt
CRM,Salesforce Inc.,2024,1,0.7659033078880407,347,46,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-24-000002/full-submission.txt
CRM,Salesforce Inc.,2024,3,0.9058823529411765,324,16,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-24-000020/full-submission.txt
CRM,Salesforce Inc.,2023,1,0.9934640522875817,305,1,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001193125-23-017661/full-submission.txt
CRM,Salesforce Inc.,2021,1,0.9040404040404041,377,19,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-21-000009/full-submission.txt
CRM,Salesforce Inc.,2021,3,0.975,316,4,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001193125-21-220235/full-submission.txt
CRM,Salesforce Inc.,2021,1,0.784366576819407,331,40,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-21-000007/full-submission.txt
CRM,Salesforce Inc.,2022,4,0.9239766081871345,329,13,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-22-000058/full-submission.txt
CRM,Salesforce Inc.,2023,1,0.7564766839378239,339,47,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-23-000007/full-submission.txt
CRM,Salesforce Inc.,2022,4,0.9782608695652174,273,3,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-22-000059/full-submission.txt
CRM,Salesforce Inc.,2023,3,0.88268156424581,337,21,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-23-000037/full-submission.txt
CRM,Salesforce Inc.,2022,4,0.9927007299270073,273,1,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-22-000049/full-submission.txt
CRM,Salesforce Inc.,2022,3,0.9703264094955489,332,5,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-22-000047/full-submission.txt
CRM,Salesforce Inc.,2023,2,1.0,282,0,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-23-000029/full-submission.txt
CRM,Salesforce Inc.,2021,2,0.901840490797546,310,16,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001193125-21-204769/full-submission.txt
CRM,Salesforce Inc.,2023,2,0.8926553672316384,335,19,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-23-000021/full-submission.txt
CRM,Salesforce Inc.,2021,3,0.906158357771261,325,16,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-21-000044/full-submission.txt
CRM,Salesforce Inc.,2024,2,0.9161676646706587,320,14,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-24-000007/full-submission.txt
CRM,Salesforce Inc.,2021,1,0.9855595667870036,275,2,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-21-000017/full-submission.txt
CRM,Salesforce Inc.,2024,4,0.9035532994923858,375,19,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-24-000036/full-submission.txt
CRM,Salesforce Inc.,2021,3,1.0,273,0,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-21-000042/full-submission.txt
CRM,Salesforce Inc.,2021,2,0.9064327485380117,326,16,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-21-000027/full-submission.txt
CRM,Salesforce Inc.,2024,3,0.9715302491103203,277,4,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-24-000024/full-submission.txt
CRM,Salesforce Inc.,2022,3,1.0,291,0,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001193125-22-214922/full-submission.txt
CRM,Salesforce Inc.,2024,4,0.8565737051792829,466,36,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001193125-24-251243/full-submission.txt
CRM,Salesforce Inc.,2021,2,0.9566563467492261,316,7,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-21-000033/full-submission.txt
CRM,Salesforce Inc.,2021,4,0.9195402298850575,334,14,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-21-000051/full-submission.txt
CRM,Salesforce Inc.,2024,3,0.9423631123919308,337,10,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-24-000014/full-submission.txt
CRM,Salesforce Inc.,2022,2,1.0,282,0,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-22-000030/full-submission.txt
CRM,Salesforce Inc.,2023,1,0.9646643109540636,278,5,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-23-000003/full-submission.txt
CRM,Salesforce Inc.,2022,2,0.8926829268292683,388,22,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001193125-22-094496/full-submission.txt
CRM,Salesforce Inc.,2021,3,0.9731543624161074,294,4,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001193125-21-280079/full-submission.txt
CRM,Salesforce Inc.,2022,4,0.8984771573604061,374,20,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-22-000063/full-submission.txt
CRM,Salesforce Inc.,2022,3,0.9230769230769231,325,13,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-22-000038/full-submission.txt
CRM,Salesforce Inc.,2022,4,0.9927007299270073,273,1,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001108524-22-000054/full-submission.txt
CRM,Salesforce Inc.,2021,1,0.9929328621908127,282,1,positive,data/raw/earnings_filings/sec-edgar-filings/CRM/8-K/0001193125-21-045220/full-submission.txt
